"Data transformation","None","MTBLS226"
"Metabolite identification","Date output from instrument was first analyzed with ChromaTOF (LECO, St. Joseph, MI) to determine baseline, peak area, and peak identities. Software settings included a baseline offset of 0.5, automatic smoothing, 1st dimension peak width of 24 s, 2nd dimension peak width of 0.25 s, and a match of 700 was required to combine peaks with a minimum signal-to-noise (S/N) of 10 for all subpeaks. Peaks were required to have a S/N of 100 and a minimum similarity score of 800 before assigning a name. Unique mass was used for peak area calculation.</p>To align the samples, MetPP (http://metaopen.sourceforge.net/metpp.html) was used, along with the extraction blank file used for peak deduction. Unknowns were retained during peak alignment. On-the-fly alignment was used with quality control samples manually selected as the peak list for primary alignment. Peak alignment was performed using the default criteria.</p>After alignment, further processing of the data was done to remove any batch effects from the data set using LOESS. To remove analytes that were not reproducibly detected, analytes for which more than half of the values were missing in the QC samples or for which the QC samples had a coefficient of variance larger than 0.5 were removed from the data set. Then, missing values were manually corrected using small value correction only if more than half of the values in biological replicates were missing. (However, we note that for the OVCAR-3 validation experiments, since only one metabolite was being tested and there were very few samples, direct results from ChromaTOF were used because the downstream analysis steps were either unnecessary or inappropriate.) </p>Annotated analytes were then compared to the Kyoto Encyclopedia of Genes and Genomes (KEGG) and the Human Metabolome Database (HMDB); if they were listed in KEGG and HMDB they were considered annotated as metabolites. The metabolites were then verified by a manual confirmation of similarity between the annotated peak spectrum and the library spectrum.","MTBLS226"
"Chromatography","An Agilent 7683B autosampler fitted to an Agilent 7890A gas chromatograph adapted to GCxGC analysis was used.  The first column was an HP-5, 30 m long x 0.320 mm ID x 0.25 µm film thickness (Agilent, Santa Clara, CA, USA), and the second was an Rtx-200, 2 m long x 0.25 mm ID x 0.25 µm film thickness (Restek, Bellefonte, PA, USA). Helium was used as the carrier gas with a corrected constant flow rate of 1.00 ml/min. The inlet septum purge flow was maintained at 3 ml/min. The inlet was functioning in splitless mode with a purge flow of 100 ml/min delayed to start 30 seconds after injection, giving a total flow of 101 ml/min. Runs were performed in a gas saver mode with a flow of 20 ml/min set to start a minute after injection. Front inlet temperature was set at 250 °C for the entire run.  The primary oven temperature was held at 70 °C for 1 min and the temperature was ramped at 10 °C/min until 315 °C and held for 2 min. The secondary oven temperature and the modulator temperature offsets were 5 °C and 20 °C above the main oven respectively. One minute equilibration time was set for the ovens. The transfer line temperature was maintained at 320 °C for the entire run. From start to 450 s, a modulation period of 5 s was programmed with 1.00 s hot pulse and 1.50 s cool time. Modulation period was 6 s from 450 to 756 with 1.50 s each hot pulse and cool time. Modulation was reduced back to 5 s from 756 till the end of run with the hot and cold pulse of 1.50 s and 1.00 s respectively.","MTBLS226"
"Sample collection","B. Methanolicus MGA3 cells were sampled at OD600 between 1 and 1.5. To perform 13C labeling , 0.5 ml of B. methanolicus MGA3 culture grown in bioreactors with naturally labeled methanol was transferred into 50 ml Falcon tubes containing 4.5 ml of temperature adjusted (50 °C) MSV medium with 0.5 M 99% 13C methanol. Samples in tubes were continuously mixed and incubated for 5 s, 10 s, 20 s, 30 s, 60 s, 120 s, 300 s, and 600 s at the respective temperatures before the entire 5 ml was transferred onto a 0.2 µm polyethylensulfon (PESU) filter (Sartorius Stedium). Cells were vacuum filtered and immediately washed with 10 ml warm MilliQ water (20 °C) to remove culture medium.","MTBLS228"
"Extraction","For quenching and metabolite extraction, filters with cells were transferred into 8 mL quenching solution (mixture of acetonitrile, methanol and 0.5 M formic acid at a 60:20:20 ratio) at -20 °C, incubated for 10 minutes on ice and sonified 3 times for 10 s based on a protocol adapted from [1]. Samples were snap frozen in liquid N2, lyophilized and stored at -20 °C until analysis. Prior to analysis, samples were resuspended with MilliQ water to a final biomass concentration of 1 µg/µl. Biomass content of the samples was calculated based on sample volume and corresponding culture OD600.</p>Ref:</br>[1] Kiefer P, Schmitt U, Vorholt JA. eMZed: an open source framework in Python for rapid and interactive development of LC/MS data analysis workflows. Bioinformatics. 2013 Apr 1;29(7):963-4. doi: 10.1093/bioinformatics/btt080. PMID: 23418185</br>","MTBLS228"
"Chromatography","Analysis of the prepared 13C-labeled experiment samples was performed using nanoscale ion-pair reversed-phase high-performance liquid chromatography (nano-IP-RP-HPLC) with a split-free nanoLC Ultra system (Eksigent, Dublin, CA) hyphenated to an LTQ-Orbitrap mass spectrometer (ThermoFisher Scientific, San Jose, CA) by nanoelectrospray ionization as described previously with slight modifications [1]. Separation of the metabolites was performed on a C18 column (Dr. Maisch HPLC Markensäule, Reprosil-Gold 120, 100 mm x 0.1 mm, Morvay Analytik GmbH) as the stationary phase with a tributylamine (TBA) solution as the ion-pairing reagent and methanol (solvent B) as the eluent. The TBA solution (solvent A) was obtained by dissolving 1.7 mM TBA in 1.5 mM acetic acid; the pH was adjusted to 9.0 with 6 M ammonium hydroxide. Solvent B (methanol) varied according to the gradient under a flow rate of 400 nl/min as follows: 0 min, 3%; 30 min, 90%; 35 min, 90%; 36 min, 3%; and 45 min, 3%. The injection volume was 1 µl.</p>Ref:</br>[1] Kiefer, P., Delmotte, N., and Vorholt, J. A. (2011) Nanoscale ion-pair reversed-phase HPLC-MS for sensitive metabolome analysis. Anal Chem 83, 850-855. doi: 10.1021/ac102445r. PMID:21166460</br>","MTBLS228"
"Mass spectrometry","LC–HRMS analysis was performed applying a nanoscale ion-pair reversed-phase HPLC–MS method [1] with an LTQ-Orbitrap instrument operating in negative FT mode at unit resolution of 60,000 (at m/z 400) and with a scan range of m/z 150-850.  The Orbitrap Parameters can be found in a text file in the study folder.</p>Ref:</br>[1] Kiefer P, Delmotte N, Vorholt JA. Nanoscale ion-pair reversed-phase HPLC-MS for sensitive metabolome analysis. Anal Chem. 2011 Feb 1;83(3):850-5. doi: 10.1021/ac102445r. PMID:21166460.</br>","MTBLS228"
"Data transformation","Conversion from Thermo raw data files into mzML using Proteowizard agent msconvert (http://proteowizard.sourceforge.net/agents.shtml). All further Processing was performed with DynaMet app, an extension package from emzed (installation can be found at http://emzed.ethz.ch/installation.html). After installation of emzed, DynaMet can be directly installed by typing following command in the IPython console: !pip install dynamet. An overview of all processing steps is shown in the file 'Data Transformation Protocol.txt' which is available in the study folder.","MTBLS228"
"Metabolite identification","Metabolite identification was performed using identification module of Dynamet software. To match features to data base, monoisotopic masses of features are calculated from possible adducts mass shifts. In case of successful adduct grouping the assigned monoisotopic mass is used to search for masses in database within user defined maximal deviation whereby matches are further restricted by estimation of metabolites possible number of carbon atoms. We estimated the number of carbon atoms from mass isotopologue pattern of natural labeled, and if provided, from a mixture of natural labeled and uniformly 13C labeled cell extract. As a general restriction the range of the possible number of carbon atoms is calculated for each metabolite, whereby the lower limit is defined by the number of 13C related mass isotopologues grouped per feature and the upper limit by the compound with similar mass present in the Pubchem database containing most number of carbon atoms. Depending on the consistency and reliability of the results obtained by applied estimation methods, each estimation gets a quality score (q-score) ranging from 0 to 15, and best scored estimation is selected. For the current study the KEGG database was used.</p>For each compound in each sample we determined the summed number of labeled Carbon atoms:</br>n_13C=(f_M0 * f_M1*1 + f_Mn *n)</br>where n is number of C atoms, f_Mi is f_Mi=A_Mi/A_tot and A_Mi is ith isotopologue of metabolite i, A_tot is summed area of all isotopologues, A_tot=summed area of all isotopologue of a feauture where m is the metabolites number of carbon atoms.</br>","MTBLS228"
"Sample collection","Cells were grown in baffled shake flasks in M9 minimal medium (37 °C, 120 rpm, Infors HT Minitron, Bottmingen, Switzerland) and 0.5 ml of exponentially growing cells (OD600 ~1) were added to 4.5 ml pre-warmed (37 °C) medium containing [U-13C] glucose (99%, Cambridge Isotope Laboratories, USA) at the same concentration compared to the natural labeled glucose present at the sampling time (~17 mM). After the labeling switch, samples were taken at 0 s, 1 s, 3 s, 6 s, 11 s, 16 s, 20 s, 30 s, 40 s, 60 s, 90 s, 120 s, 160 s, 200 s, 270 s, 300 s, 400 s, 500 s, 600  by fast filtration, washed with 10 ml pre-warmed (37 °C) deionized water containing 2 mM  glucose (ten-fold excess of [U-13C] compared to natural labeled glucose).","MTBLS229"
"Extraction","For quenching and metabolite extraction, filters with cells were transferred into 8 mL quenching solution (mixture of acetonitrile, methanol and 0.5 M formic acid at a 60:20:20 ratio) at -20 °C, incubated for 10 minutes on ice and sonified 3 times for 10 s based on a protocol adapted from [1]. Samples were snap frozen in liquid N2, lyophilized and stored at -20 °C until analysis. Prior to analysis, samples were resuspended with MilliQ water to a final biomass concentration of 1 µg/µl. Biomass content of the samples was calculated based on sample volume and corresponding culture OD600.</p>Ref:</br>[1] Kiefer P, Schmitt U, Vorholt JA. eMZed: an open source framework in Python for rapid and interactive development of LC/MS data analysis workflows. Bioinformatics. 2013 Apr 1;29(7):963-4. doi: 10.1093/bioinformatics/btt080. PMID: 23418185</br>","MTBLS229"
"Chromatography","Analysis of the prepared 13C-labeled experiment samples was performed using nanoscale ion-pair reversed-phase high-performance liquid chromatography (nano-IP-RP-HPLC) with a split-free nanoLC Ultra system (Eksigent, Dublin, CA) hyphenated to an LTQ-Orbitrap mass spectrometer (ThermoFisher Scientific, San Jose, CA) by nanoelectrospray ionization as described previously with slight modifications [1]. Separation of the metabolites was performed on a C18 column (Dr. Maisch HPLC Markensäule, Reprosil-Gold 120, 100 mm x 0.1 mm, Morvay Analytik GmbH) as the stationary phase with a tributylamine (TBA) solution as the ion-pairing reagent and methanol (solvent B) as the eluent. The TBA solution (solvent A) was obtained by dissolving 1.7 mM TBA in 1.5 mM acetic acid; the pH was adjusted to 9.0 with 6 M ammonium hydroxide. Solvent B (methanol) varied according to the gradient under a flow rate of 400 nl/min as follows: 0 min, 3%; 30 min, 90%; 35 min, 90%; 36 min, 3%; and 45 min, 3%. The injection volume was 1 µl.</p>Ref:</br>[1] Kiefer, P., Delmotte, N., and Vorholt, J. A. (2011) Nanoscale ion-pair reversed-phase HPLC-MS for sensitive metabolome analysis. Anal Chem 83, 850-855. doi: 10.1021/ac102445r. PMID:21166460</br>","MTBLS229"
"Mass spectrometry","LC–HRMS analysis was performed applying a nanoscale ion-pair reversed-phase HPLC–MS method [1] with an LTQ-Orbitrap instrument operating in negative FT mode at unit resolution of 60,000 (at m/z 400) and with a scan range of m/z 150-850.  The Orbitrap Parameters can be found in a text file in the study folder.</p>Ref:</br>[1] Kiefer P, Delmotte N, Vorholt JA. Nanoscale ion-pair reversed-phase HPLC-MS for sensitive metabolome analysis. Anal Chem. 2011 Feb 1;83(3):850-5. doi: 10.1021/ac102445r. PMID:21166460.</br>","MTBLS229"
"Data transformation","Conversion from Thermo raw data files into mzML using Proteowizard agent msconvert (http://proteowizard.sourceforge.net/agents.shtml). All further Processing was performed with DynaMet app, an extension package from emzed (installation can be found at http://emzed.ethz.ch/installation.html). After installation of emzed, DynaMet can be directly installed by typing following command in the IPython console: !pip install dynamet. An overview of all processing steps is shown in the file 'Data Transformation Protocol.txt' which is available in the study folder.","MTBLS229"
"Metabolite identification","Metabolite identification was performed using identification module of Dynamet software. To match features to data base, monoisotopic masses of features are calculated from possible adducts mass shifts. In case of successful adduct grouping the assigned monoisotopic mass is used to search for masses in database within user defined maximal deviation whereby matches are further restricted by estimation of metabolites possible number of carbon atoms. We estimated the number of carbon atoms from mass isotopologue pattern of natural labeled, and if provided, from a mixture of natural labeled and uniformly 13C labeled cell extract. As a general restriction the range of the possible number of carbon atoms is calculated for each metabolite, whereby the lower limit is defined by the number of 13C related mass isotopologues grouped per feature and the upper limit by the compound with similar mass present in the Pubchem database containing most number of carbon atoms. Depending on the consistency and reliability of the results obtained by applied estimation methods, each estimation gets a quality score (q-score) ranging from 0 to 15, and best scored estimation is selected. For the current study the KEGG database was used.</p>For each compound in each sample we determined the summed number of labeled Carbon atoms:</br>n_13C=(f_M0 * f_M1*1 + f_Mn *n)</br>where n is number of C atoms, f_Mi is f_Mi=A_Mi/A_tot and A_Mi is ith isotopologue of metabolite i, A_tot is summed area of all isotopologues, A_tot=summed area of all isotopologue of a feauture where m is the metabolites number of carbon atoms.</br>","MTBLS229"
"Sample collection","Macrophages (RAW 264.7 cells) were seeded at a density of 3.0E6 cells in 150 mm dishes using Dulbecco's Modified Eagle's Medium supplemented with 10% fetal calf serum, then grown for 2 days and stimulated for 24 hours with 100 ng/ml of lipopolysaccharide diluted in fresh medium. A control culture was run in parallel by incubating for the same period of time with fresh medium only. Three biological replicates were performed per condition, and two dishes were used for each replicate. After stimulation, cells were washed twice with Dulbecco’s PBS, scraped out and harvested into 15-ml centrifuge tubes.","MTBLS23"
"Extraction","Cell suspensions were softly centrifuged (230 × g for 5 min) and as much buffer as possible was removed. Then, 170 µl of 150 mM ammonium bicarbonate was added to the cell pellet and the cell suspensions were transferred to 2 ml micro-centrifuge tubes for extraction. Subsequently, the water soluble metabolites were extracted with four volumes of chilled (-20 °C) chloroform/methanol (2:1, v/v). After vortexing, the samples were centrifuged (12,000 × g for 5 min) and the upper (aqueous) layers containing water-soluble metabolites were transferred into glass vials, followed by drying in a vacuum concentrator.</p>Metabolite extracts were evaporated to dryness using a vacuum concentrator. For chemical derivatization, 30 µl of methoxyamine in pyridine (30 mg/ml) were added to each sample, followed by incubation at 37 ºC with shaking for 90 min to protect carbonyl groups. Next, 120 µl of N-methyl-N-(trimethylsilyl)-trifluoroacetamide (MSTFA) with 1% trimethylchlorosilane (TMCS) were added to each vial, followed by incubation at 37 ºC with shaking for 30 min to derivatize hydroxyl and amine groups. The samples were then allowed to cool to room temperature prior to analysis by GC-MS.","MTBLS23"
"Chromatography","Chromatography was carried out on an Agilent 7890A gas chromatograph using the manufacturer's software (Chemstation) and a HP-5MS gas chromatography column (Agilent Technologies, Santa Clara, CA; 30 m × 0.25 mm × 0.25 μm film thickness).","MTBLS23"
"Mass spectrometry","Samples were analyzed in duplicate using an Agilent GC 7890A coupled with a single quadrupole MSD 5975C (Agilent Technologies, Santa Clara, CA) using a HP-5MS column (30 m × 0.25 mm × 0.25 µm; Agilent Technologies). One microliter of each sample was injected in splitless mode and with the port temperature held at 250 °C throughout analysis. The GC oven was initially maintained at 60 °C for 1 min and then ramped to 325 °C by 10 °C/min and kept at this final temperature for 5 min to complete an analysis cycle.","MTBLS23"
"Data transformation","After converting raw data to netCDF format, the data were processed by the MetaboliteDetector software for peak deconvolution and chromatographic alignment. Retention indices (RI) were calculated based on the analysis of a mixture of fatty acid methyl esters (C8 - C30) (Agilent Technologies) as external retention time standards, then their retention index information was subsequently applied to all experimental chromatograms for retention time alignment. MetaboliteDetector parameters for peak detection and deconvolution are as follows: Peak threshold, 7; minimum peak height, 7; deconvolution width, 8.","MTBLS23"
"Metabolite identification","Deconvoluted features were identified by matching to the Agilent Fiehn Metabolomics Retention Time Locked Library, which contains mass spectral and retention indix information for approximately 700 metabolites. Each initial match to the library was manually inspected to confirm a confident identification. The data were also matched against the NIST 08 library to identify additional peaks not included in the Fiehn library. MetaboliteDetector software was used for database matching and batch identification/quantification parameters are as follows: required score, 0.6; ΔRI, 25; minimum S/N, 20; maximum peak discrepancy index, 100. Ions 73 and 143 were excluded from use as metabolite quantification ions, since these are due to fragmentation of the trimethylsilyl groups. Otherwise, three unique fragment ions were assigned to each metabolite for quantification and used for each individual GC-MS analysis when processing the data in batch mode. The summed areas of the three quantification ions were exported from MetaboliteDetector and used in further statistical anayses. All identifications were manually validated by inspection of retention index and spectrum matches.","MTBLS23"
"Sample collection","All aqueous solutions were prepared using LC-MS-grade water from Chromosolv®, Fluka Analytical (Sigma-Aldrich, Munich, Germany). LC-MS-grade acetonitrile and methanol were purchased from Chromosolv®, Fluka Analytical (Sigma-Aldrich, Munich, Germany). Formic acid (ultra-high-performance LC-MS grade) was procured from Biosolve (Valkenswaard, The Netherlands), and sodium hydroxide (=98%) was obtained from Roth (Karlsruhe, Germany). Leucine enkephaline (=95% HPLC grade), nialamide (95%), reserpine (=99% HPLC grade), sulfadimethoxine-d6 (VetranalTM), and terfenadine were purchased from Sigma-Aldrich (Munich, Germany). [3,3,3-d3]-propionyl-l-carnitine hydrochloride, [16,16,16-d3]-hexadecanoyl-l-carnitine hydrochloride, and [18,18,18-d3]-octadecanoyl-l-carnitine hydrochloride were purchased from Dr. H.J. ten Brink Laboratory (Amsterdam, The Netherlands).</p>A stock solution for each standard was prepared at a concentration of 1 g/l. Each standard was mixed at the same concentration in 20% acetonitrile solution. An experimental standard serial dilution at 10 mg/l, 5 mg/l, 2 mg/l, 1 mg/l, 0.5 mg/l, 0.2 mg/l, 0.1 mg/l, 0.05 mg/l, 0.02 mg/l, and 0.01 mg/l was set. In addition, a non-spiked sample was included in the experiment.</p>Fresh EDTA blood was collected from healthy male donors. Blood plasma was prepared via centrifugation at 2,000 x g at 4 °C for 7 min. The resulting plasma was pooled, mixed, and aliquoted for storage at -80 °C until analysis.","MTBLS234"
"Extraction","Frozen EDTA plasma was thawed on ice and vortex-mixed for 30 s prior to treatment. The protein precipitation extraction was performed by adding cold acetonitrile (1 ml) to a plasma volume (250 µl). After the organic solvent had been added, the samples were vortex-mixed for 30 s at room temperature and centrifuged at 15,294 x g for 10 min at 4 °C. The dried samples were reconstituted in 50 µl of the different experimental standard solutions.","MTBLS234"
"Chromatography","Sample analysis was performed using a Waters Aquity ultra-high-performance LC system coupled to a Synapt HDMS oa-Q-TOF mass spectrometer (Waters, Milford, MA). The gradient chromatographic separation was performed with a C18 Vision HT-HL ultra-high-performance LC column (2 x 150 mm, 1.5 µm, Alltech Grom GmbH, Rottenburg-Hailfingen, Germany). Elution buffer A was water containing 0.1% formic acid, and elution buffer B was acetonitrile. The flow rate was set at 0.300 ml/min. The linear-gradient method consisted of 5% B over 0–1.12 min, 5% to 100% B over 1.12–22.27 min, and 100% B until 29.49 min, after which the gradient was returned to 5% B at 29.56 min. In order to equilibrate the column with the initial mobile phase, 5% B was maintained until minute 35. The column oven was set to 40 °C, and the sample manager temperature to 4 °C.","MTBLS234"
"Mass spectrometry","The Synapt HDMS oa-Q-TOF mass spectrometer (Waters, Milford, MA) was equipped with an electrospray ion source operating in positive mode.  A solution of leucine enkephalin (556.2771 u, 400 pg/µl) in MeOH/H2O:1/1 containing 0.1% formic acid was infused as lockmass compound at a flow rate of 5 µl/min. The spectra were acquired in centroid mode within a range of 50–1000 u. The detection parameters are described in the supplemental material. The samples were measured in randomized triplicate and alternated with blank samples consisting of 20% acetonitrile.","MTBLS234"
"Data transformation","All data files were converted into mzML format [1] using the command line agent msconvert of the ProteoWizard suite [2].</p>Ref:</br>[1] Martens L., Chambers M., Sturm M., Kessner D., Levander F., Shofstahl J., Tang W. H., Rompp A., Neumann S., Pizarro A. D., Montecchi-Palazzi L., Tasman N., Coleman M., Reisinger F., Souda P., Hermjakob H., Binz P. A., Deutsch E. W. (2011) mzML—a community standard for mass spectrometry data. Mol. Cell. Proteomics 10, R110.000133. doi: 10.1074/mcp.R110.000133. PMID:20716697</br>[2] Kessner D., Chambers M., Burke R., Agusand D., Mallick P. (2008) ProteoWizard: open source software for rapid proteomics agents development. Bioinformatics 24, 2534–2536. doi: 10.1093/bioinformatics/btn323. PMID:18606607</br>","MTBLS234"
"Metabolite identification","For each measurement, we extracted metabolite features with our algorithm and stored the resulting feature map in the featureXML data format [1]. For the following processing steps, we used existing software solutions from the OpenMS framework (version 1.10). Features coinciding on at least two measurements were aggregated to consensus features and stored in the consensusXML format using the FeatureLinkerUnlabeledQT software. The consensusXML file was exported to a tabular text format with the TextExporter agent. All further analyses were conducted with the MATLAB R2012b [2] and R 2.15.2 [3] software packages.</p>Ref:</br>[1] Sturm M., Bertsch A., Gröpl C., Hildebrandt A., Hussong R., Lange E., Pfeifer N., Schulz-Trieglaff O., Zerck A., Reinert K., Kohlbacher O. (2008) OpenMS—an open-source software framework for mass spectrometry. BMC Bioinformatics 9, 163–163. doi: 10.1186/1471-2105-9-163. PMID:18366760</br>[2] (2012) MATLAB R2012b, The MathWorks Inc., Natick, MA.</br>[3] R Core Team (2012) R: A Language and Environment for Statistical Computing, R Foundation for Statistical Computing, Vienna, Austria.</br>","MTBLS234"
"Sample collection","The dataset was based on a list of identified plant metabolites from a rather comprehensive study by Giavalisco et al. [1]. The authors reported the elemental composition, intensity, and retention time of hundreds of metabolites in the supplementary information for their study. This information is all that was needed in order to create synthetic datasets with characteristics typical of a complex metabolomics study.</p>Ref:</br>[1] Giavalisco P., Li Y., Matthes A., Eckhardt A., Hubberten H. M., Hesse H., Segu S., Hummel J., Kohl K., Willmitzer L. (2011) Elemental formula annotation of polar and lipophilic metabolites using (13) C, (15) N and (34) S isotope labelling, in combination with high-resolution mass spectrometry. Plant J. 68, 364–376. doi: 10.1111/j.1365-313X.2011.04682.x. PMID:21699588</br>","MTBLS235"
"Extraction","N/A","MTBLS235"
"Chromatography","For the generation of synthetic LC-MS datasets, we employed the software package MSSimulator [1]. The simulator creates profile data based on the experimentally determined retention time and the composition of a set of compounds. It can simulate different instrument resolutions, noise levels, and chromatographic performances. The datasets created here were based on experimentally identified metabolites and thus captured the complexity of a real-world sample. At the same time, the simulator provides complete control over signal-to-noise ratio, accuracy, and similar parameters that would be very difficult to vary independently of each other experimentally.</p>Ref:</br>[1] Bielow C., Aiche S., Andreotti S., and Reinert, K. MSSimulator: Simulation of Mass Spectrometry Data J. Proteome Res., 2011, 10 (7), 2922–2929. doi: 10.1021/pr200155f</br>","MTBLS235"
"Mass spectrometry","MSSimulator performed a raw signal simulation of 500 metabolites within the range of 100–1,000 m/z and with a simulated gradient runtime of 25 min. The machine-dependent settings of MSSimulator were chosen to be close to those of our experimental MS setup: The simulated MS resolution R was set to 20,000, and the scan time was set at 0.25 s. The output of MSSimulator consists of a centroided LC-MS measurement and a feature map summarizing all simulated metabolites with theoretical retention times, m/z ratios, and intensities. This feature map facilitates comparison between the ground truth (the simulator's input) and the features detected by our algorithm applied to the same simulated data.","MTBLS235"
"Data transformation","N/A","MTBLS235"
"Metabolite identification","To assess the influence of different sources of noise on the feature-finding performance, we conducted three series of MS simulations, each affected by detector noise, m/z variation, or elution profile distortion. In the first series, we simulated increasing levels of detector noise that were controlled by the Gaussian standard deviation sdet. The second series comprised two datasets simulated with moderate and strong mass errors (Gaussian standard deviation sm/z set to 10 ppm and 40 ppm, respectively). For the third series, we simulated elution profiles with ideal peak shapes and heavily distorted shapes. In MSSimulator, the degree of distortion is controlled by the number of iterations ndist; that is, the greater the number of iterations performed, the more the elution profiles deviate from their smooth Gaussian shape. The configuration for each simulation is summarized in the supplemental material of the publication associated with this study.","MTBLS235"
"Sample collection","In total, 106 patients undergoing cardiac surgery with CPB use at the University Clinic of Erlangen-Nuremberg from July 2009 thru August 2010 were included in this study. Operative procedures included coronary artery bypass grafting (CABG), aortic and/or mitral valve surgery (replacement and repair), combinations of CABG and heart valve surgery, and thoracic aortic surgery. For the determination of SCr levels, serum specimens were collected for each patient on the day before surgery and daily thereafter at 6:00 am. For patient classification according to the AKIN-criteria, SCr levels until the second day after surgery were taken into account. Of the 106 patients, 34 were diagnosed with AKI following surgery. In all five patients that required post-operative RRT, treatment was initiated more than 24 h after surgery. Hence, RRT did not affect metabolite levels in the simultaneously collected urine and plasma specimens. Written declarations of consent had been obtained from all study participants before inclusion. Spot urine samples were collected on the day before surgery, and at 4 and 24 hours after surgery. Urine was centrifuged at 1,500 rpm for 5 min and the clear supernatant was immediately frozen and stored at -80 °C until NMR analysis. At 24 hours, an additional EDTA-plasma specimen was collected from each patient and stored at -80 °C.","MTBLS24"
"Extraction","N/A","MTBLS24"
"NMR sample","For NMR measurements of urine specimens, 400 μl of urine were mixed with 200 μl of 0.1 mol/l phosphate buffer at pH 7.4 and 50 μl of 29.02 mmol/l 3-trimethylsilyl-2,2,3,3-tetradeuteropropionate (TSP) in deuterium oxide as internal standard (Sigma-Aldrich, Taufkirchen, Germany). EDTA-plasma specimens were ultrafiltrated with a cutoff of 10 kD to remove macromolecules and lipids. For subsequent NMR analysis, 400 μl of the ultrafiltrate were treated as described above.","MTBLS24"
"NMR spectroscopy","NMR experiments were carried out at 298 K on a 600 MHz Bruker Avance III spectrometer (BrukerBioSpin, Rheinstetten, Germany).","MTBLS24"
"NMR assay","A 1D NOESY presaturation pulse sequence was used to analyze the urine samples. For each sample 128 scans were collected into 64k data points using a spectral width of 12.336 kHz (20 ppm) and an acquisition time of 2.66 s per FID.","MTBLS24"
"Data transformation","For equidistant binning, the region from 9.5 to 0.5 ppm of the 1D spectra was evenly split into bins of 0.01-ppm width using Amix 3.9.11 (BrukerBioSpin, Rheinstetten, Germany). After exclusion of the solvent area and the area containing the broad urea signal from 6.5 to 4.5 ppm, 701 bins remained for each 1D spectrum. Signal integrals from each bin were imported into the statistical-analysis software R version 2.14.0. To compensate for global variations in urine concentration caused, for example, by differences in fluid intake, all spectra were normalized prior to analysis by Quantile Normalization to achieve equal distributions of feature intensities across spectra. This approach corrects for dilution effects but preserves differences in concentration of individual metabolites due to other effects. For Quantile Normalization, the functions contained in the R-package affy (http://cran.r-project.org/web/packages/affy) were used.","MTBLS24"
"Metabolite identification","Assignments were obtained by comparison with reference spectra of pure compounds and verified by two dimensional NMR spectroscopy including 1H-13C Heteronuclear Signal Quantum Coherence (HSQC) and 1H-13C Heteronuclear Multiple Bond Correlation (HMBC) Spectroscopy.","MTBLS24"
"Sample collection","Twenty DBA/1J male mice (6–7 weeks; Charles River Laboratories) were randomly divided in two groups (10 in CIA group, 10 in Ctrl group as healthy control). In the CIA group, immunization with collagen type II will provoke chronic polyarthritis by the induced autoimmune response. Each mouse was intraperitoneal induced (i.p.) with joint cartilage component collagen type II (CII; 100 µg diluted with a 100 µl volume 0.005 M acetic acid) which was extracted from bovine nasal cartilage (Funakoshi Co., Tokyo, Japan) at day 0 (T=0). Thereafter, the CII injection was repeated i.p. on days 14, 28, 42 and 56. In the ctrl mice, 100 µl of 0.005 M acetic acid alone was administered i.p. on the same days (0, 14, 28, 42 and 56). Next, to all experimental mice, 5 mg of Lipopolysaccharide from E. coli 011:B4 (Chondrex, Redmond, USA) dissolved in 100 µl phosphate buffered saline (PBS) was given i.p. immediately after each injection of CII. In the ctrl group, 100 µl PBS was similarly administered as a control. All animals were maintained in a temperature and light controlled environment with free access to standard rodent chow and water. From day 71 to day 75, blood was taken from each animal of both groups and collected in pre-cooled tubes containing EDTA (Ethylenediaminetetraacetic acid) as co-agulant (BD Vacutainer, Plymouth, UK). After centrifugation at 3000 x g for 10 minutes, the EDTA-plasma was collected and aliquots were stored at -80 ºC until further processing. 50 µl aliquot of mouse plasma was used for the oxylipins study.","MTBLS243"
"Extraction","Antioxidant mixture (5 µl) (0.4 mg/ml BHT and 0.4 mg/ml EDTA mixed with volume ratio 1:1) and a mixture of internal-standard mixtures (ISTDs) (5 µl, 1000 nM) were added into each 50 µl aliquot of mouse plasma. Subsequently the samples were loaded on the activated SPE plates (Oasis-HLB 96-well plates, 60 mg, 30 µm) and eluted using ethyl acetate (1.5 ml). The dried eluate was re-dissolved in 50 µl acetonitrile/methanol (50:50 v/v) and 5 µl were used for HPLC analysis.","MTBLS243"
"Chromatography","Separation was done by HPLC (Agilent 1290, San Jose, CA, USA) using an Ascentis Express C18 column (2.1 x 150 mm, 2.7 µm particles; Supelco, Bellefonte, PA, USA) with 0.35 ml flow during 28 min gradient.","MTBLS243"
"Mass spectrometry","The HPLC was coupled to electrospray ionization on a triple quadrupole mass spectrometer (Agilent 6490, San Jose, CA, USA). Oxylipins were detected in negative ion mode using dynamic Multiple Reaction Monitoring (MRM).","MTBLS243"
